시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
서울시사회서비스원 강서종합재가센터,G5697,(노인) 재가노인복지시설,재가노인복지시설,자치구,성권영,1150000000,강서구,"서울특별시 강서구 공항대로 325, 3층 (등촌동, 에이스빌딩)",,,267357000,7591
행복114 재가노인복지센터,G5703,(노인) 재가노인복지시설,재가노인복지시설,자치구,마명숙,1159000000,동작구,"서울특별시 동작구 동작대로 163, 4층 402-2호 (사당동)",,,25570040,6995
동행재가복지센터,G5708,(노인) 재가노인복지시설,재가노인복지시설,자치구,서주영,1138000000,은평구,"서울특별시 은평구 서오릉로15길 5, 103호 (구산동)",,,02-355-5312,3426
마음다함 어르신돌봄센터 독산점,G5788,(노인) 재가노인복지시설,재가노인복지시설,자치구,김유경,1154500000,금천구,"서울특별시 금천구 벚꽃로6길21, 3층 (독산동, 예일빌딩)",41,,269533030,8607
e편한재가복지센터,G5799,(노인) 재가노인복지시설,재가노인복지시설,자치구,한영조,1135000000,노원구,서울특별시 노원구 상계로23다길 4B1호 (상계동)(상계동),,,29339201,1684
장안데이케어센터,G5802,(노인) 재가노인복지시설,재가노인복지시설,자치구,박형미,1123000000,동대문구,"서울특별시 동대문구 장한로 51, 2층 (장안동, 성안빌딩)",37,0,222479988,2629
경희재가복지센터,G5842,(노인) 재가노인복지시설,재가노인복지시설,자치구,우경희,1132000000,도봉구,"서울특별시 도봉구 우이천로34길 9, 1층 (쌍문동)",,,264088001,1378
연세재활재가복지센터,G5867,(노인) 재가노인복지시설,재가노인복지시설,자치구,홍보균,1132000000,도봉구,"서울특별시 도봉구 노해로69길 15-15, 411호 (창동)",,,7077142099,1414
더푸른데이케어센터,G5895,(노인) 재가노인복지시설,재가노인복지시설,자치구,김승희,1121500000,광진구,"서울특별시 광진구 뚝섬로56길 40, 3, 4, 5층 (자양동)",60,16,222018005,5101
구립온수데이케어센터,G5940,(노인) 재가노인복지시설,재가노인복지시설,자치구,김명조,1153000000,구로구,"서울특별시 구로구 부일로9길 111, 4층 (온수동)",21,,226128750,8259
9학년데이케어센터(재활),G5959,(노인) 재가노인복지시설,재가노인복지시설,자치구,이상준,1174000000,강동구,"서울특별시 강동구 구천면로 304, 3층 (천호동, 일주빌딩)",31,,269569897,5310
에덴재가복지센터,G6002,(노인) 재가노인복지시설,재가노인복지시설,자치구,최석자,1132000000,도봉구,"서울특별시 도봉구 도당로 37, 2층 202호 (방학동, 삼익세라믹아파트 상가)",,,29553691,1384
중계재가복지센터,G6018,(노인) 재가노인복지시설,재가노인복지시설,자치구,주은하,1135000000,노원구,"서울특별시 노원구 중계로 90, 209호 (중계동, 우암타운)",,,29381099,1729
동작어르신돌봄센터,G6048,(노인) 재가노인복지시설,재가노인복지시설,자치구,황보희,1159000000,동작구,서울특별시 동작구 장승배기로19길 29-11 (노량진동),,,234930179,6936
군자 연세데이케어센터,G6052,(노인) 재가노인복지시설,재가노인복지시설,자치구,현진우,1121500000,광진구,"서울특별시 광진구 군자로 108, 4층 (군자동) 4층 401호",40,15,260151865,5004
늘푸른주야간보호센터,G6065,(노인) 재가노인복지시설,재가노인복지시설,자치구,남정애,1150000000,강서구,"서울특별시 강서구 수명로 80, 6~7층 (내발산동)",37,,226675500,7635
구로제일데이케어센터사랑점,G6101,(노인) 재가노인복지시설,재가노인복지시설,자치구,김원옥,1153000000,구로구,"서울특별시 구로구 가마산로265, 2층 (구로동, 한솔로이젠트)",46,,02-6925-5108,8301
하모니 요양센터,G6119,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영숙,1132000000,도봉구,"서울특별시 도봉구 도당로13길 41, 2층 (방학동)",,,29565161,1357
고구려복지센터,G6149,(노인) 재가노인복지시설,재가노인복지시설,자치구,이은일,1129000000,성북구,"서울특별시 성북구 한천로 598, 4층 (석관동, 세진빌딩)",,,262231008,2781
행복케어,G6199,(노인) 재가노인복지시설,재가노인복지시설,자치구,김진영,1171000000,송파구,"서울특별시 송파구 거마로 61, 5층 (마천동)",53,,25083870,5734
스마일시니어복지센터,G6208,(노인) 재가노인복지시설,재가노인복지시설,자치구,박영권,1138000000,은평구,"서울특별시 은평구 통일로 906, 3층 (불광동, 해피플러스1)",29,,02-357-0055,3341
우리 데이케어센터,G6209,(노인) 재가노인복지시설,재가노인복지시설,자치구,정화,1132000000,도봉구,"서울특별시 도봉구 도봉로163길10, 4층 (도봉동)",28,6,28555877,1307
삼원재가노인복지센터,G6210,(노인) 재가노인복지시설,재가노인복지시설,자치구,민소현,1144000000,마포구,"서울특별시 마포구 마포대로16길 7, 4층 (아현동)",,,27171897,4205
복지세상 사회적협동조합 방문목욕센터,G6227,(노인) 재가노인복지시설,재가노인복지시설,자치구,노유환,1135000000,노원구,"서울특별시 노원구 동일로 1127, 3층 1호 (공릉동, 공릉종합사회복지관)",,,02-948-3171,1851
한마음노인복지센터,G6229,(노인) 재가노인복지시설,재가노인복지시설,자치구,박시윤,1138000000,은평구,"서울특별시 은평구 통일로 809, 2층 (대조동)",,,02-6956-0808,3385
드림방문요양센터,G6235,(노인) 재가노인복지시설,재가노인복지시설,자치구,이혜진,1135000000,노원구,"서울특별시 노원구 동일로 1323, 210호 (상계동, 하라프라자)",,,269258983,1767
'맘케어재가복지센터',G6248,(노인) 재가노인복지시설,재가노인복지시설,자치구,이유나,1130500000,강북구,"서울특별시 강북구 인수봉로77길27, 1층 (수유동)",,,264017247,1015
153데이케어센터,G6264,(노인) 재가노인복지시설,재가노인복지시설,자치구,최양례,1123000000,동대문구,"서울특별시 동대문구 사가정로 6, 3층 (답십리동, 청계 G well estates)",58,0,222420153,2603
만나데이케어센터,G6275,(노인) 재가노인복지시설,재가노인복지시설,자치구,이성규,1135000000,노원구,"서울특별시 노원구 상계로27길 12, 201호 (상계동, 대원빌딩)",,,29349188,1682
강북하루정요양원,G6287,(노인) 재가노인복지시설,재가노인복지시설,자치구,김순재,1130500000,강북구,"서울특별시 강북구 삼양로 433, 5층 (수유동)",9,,29071236,1034
에버그린데이케어센터,G6291,(노인) 재가노인복지시설,재가노인복지시설,자치구,김정임,1138000000,은평구,"서울특별시 은평구 갈현로29길51, 비동 01호 (갈현동, 예성베르빌)",20,0,02-352-2004,3322
강서재활전문데이케어센터,G6293,(노인) 재가노인복지시설,재가노인복지시설,자치구,김동혁,1150000000,강서구,"서울특별시 강서구 방화동로 115, 3층 (방화동, 원앙빌딩)",19,,23376532,7607
갓사랑노인재가복지센터,G6302,(노인) 재가노인복지시설,재가노인복지시설,자치구,이서영,1130500000,강북구,"서울특별시 강북구 한천로123길 54-1, 지층 (번동)",,,29915004,1066
새희망노인복지센터,G6331,(노인) 재가노인복지시설,재가노인복지시설,자치구,서매자,1150000000,강서구,"서울특별시 강서구 가로공원로80길 74, B102호 (화곡동)",,,7081110118,7767
늘사랑 요양복지센터,G6380,(노인) 재가노인복지시설,재가노인복지시설,자치구,조진영,1130500000,강북구,"서울특별시 강북구 삼양로 470, 2층 (수유동)",,,7087967222,1038
홍제천데이케어센터,G6445,(노인) 재가노인복지시설,재가노인복지시설,자치구,경기문,1141000000,서대문구,"서울특별시 서대문구 모래내로 330, 2층 (홍은동)",30,,23918678,3658
늘푸른돌봄센터 노원점,G6461,(노인) 재가노인복지시설,재가노인복지시설,자치구,장성원,1135000000,노원구,"서울특별시 노원구 노원로 333, 208호 (중계동, 목련아파트상가)",,,29738373,1786
나눔재활데이케어센터,G6476,(노인) 재가노인복지시설,재가노인복지시설,자치구,박형배,1162000000,관악구,"서울특별시 관악구 난곡로 189, 4,5층 (신림동)",16,,28516757,8858
행복 방문요양 복지센터,G6481,(노인) 재가노인복지시설,재가노인복지시설,자치구,이경준,1121500000,광진구,"서울특별시 광진구 자양로 294, 2층 (구의동)",,,02-447-7541,4961
예닮데이케어센터,G6492,(노인) 재가노인복지시설,재가노인복지시설,자치구,이순희,1130500000,강북구,"서울특별시 강북구 한천로120길 3, 2~3층 (번동)",33,,29982866,1136
사랑배달 재가노인복지센터,G6497,(노인) 재가노인복지시설,재가노인복지시설,자치구,강연숙,1174000000,강동구,"서울특별시 강동구 양재대로 1522, 204호 (길동)",,,02-488-4858,5303
재단법인 서울특별시 사회서비스원 마포종합재가센터,G6500,(노인) 재가노인복지시설,재가노인복지시설,자치구,전병학,1144000000,마포구,"서울특별시 마포구 마포대로11길44-81, 2층 (아현동, 아현문화건강센터)",,,231470101,4128
A 광진 데이케어센터,G6510,(노인) 재가노인복지시설,재가노인복지시설,자치구,차성환,1121500000,광진구,"서울특별시 광진구 광나루로 562, 3, 4, 5호 (구의동)",63,20,02-456-2333,5033
더사랑데이케어센터,G6538,(노인) 재가노인복지시설,재가노인복지시설,자치구,서교자,1121500000,광진구,"서울특별시 광진구 아차산로 441, 4층 (구의동)",24,8,02-2201-6001,5046
정담 재활 주야간보호센터,G6572,(노인) 재가노인복지시설,재가노인복지시설,자치구,차지영,1114000000,중구,"서울특별시 중구 다산로36길101, 2층 (신당동)",42,29,222319947,4584
선한손길재가요양센터,G6601,(노인) 재가노인복지시설,재가노인복지시설,자치구,박영금,1129000000,성북구,"서울특별시 성북구 화랑로32가길 13, 202호 (석관동)",,,264982019,2789
우리재가방문요양센터,G6623,(노인) 재가노인복지시설,재가노인복지시설,자치구,정은숙,1130500000,강북구,"서울특별시 강북구 도봉로68길 19-3, 지하1층 1호 (미아동)",,,29808331,1132
상록수재가복지센터,G6628,(노인) 재가노인복지시설,재가노인복지시설,자치구,심미화,1120000000,성동구,"서울특별시 성동구 행당로 1, 301호 (금호동1가)",,,222997999,4721
부모사랑 노인복지센터,G6642,(노인) 재가노인복지시설,재가노인복지시설,자치구,현건수,1141000000,서대문구,"서울특별시 서대문구 통일로 392, 2층 (홍제동)",,,27339837,3633
보문사랑데이케어센터,G6665,(노인) 재가노인복지시설,재가노인복지시설,자치구,홍성지,1129000000,성북구,"서울특별시 성북구 고려대로 28, B1층 (안암동2가, 밀로바니)",27,,29277600,2853
엄마사랑 재가노인복지센터,G6725,(노인) 재가노인복지시설,재가노인복지시설,자치구,김수진,1159000000,동작구,"서울특별시 동작구 남부순환로 2023, 101호 (사당동)",,,25867768,7023
아리아케어 방문요양 송파 잠실센터,G6734,(노인) 재가노인복지시설,재가노인복지시설,자치구,박덕미,1171000000,송파구,"서울특별시 송파구 석촌호수로12길 22, 2층 201호 (잠실동)",,,24240119,5559
참사랑 재가복지센터,G6753,(노인) 재가노인복지시설,재가노인복지시설,자치구,강정구,1159000000,동작구,"서울특별시 동작구 대림로 30, 1층 (신대방동)",,,260539522,7070
종암데이케어센터,G6755,(노인) 재가노인복지시설,재가노인복지시설,자치구,이상원,1129000000,성북구,"서울특별시 성북구 종암로30길 50, 1층 (종암동)",28,,29093953,2798
가자 재가방문요양센터,G6768,(노인) 재가노인복지시설,재가노인복지시설,자치구,이재문,1129000000,성북구,"서울특별시 성북구 한천로99길 24-23, 201호 (장위동)",,,29430169,2759
99팔팔재가노인복지센터,G6775,(노인) 재가노인복지시설,재가노인복지시설,자치구,김혜경,1150000000,강서구,"서울특별시 강서구 공항대로 426, 812호 (화곡동)",,,1027819070,7654
강북THE행복한데이케어센터,G6805,(노인) 재가노인복지시설,재가노인복지시설,자치구,황연하,1130500000,강북구,"서울특별시 강북구 삼양로77길 51, 2층 (수유동, 에덴빌딩)",9,,29897421,1103
송파아셀재활주간보호센터,G6835,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤동주,1171000000,송파구,"서울특별시 송파구 가락로 209, 2층 (송파동)",45,,24177774,5663
은평재가노인복지센터,G6866,(노인) 재가노인복지시설,재가노인복지시설,자치구,이재칠,1138000000,은평구,"서울특별시 은평구 은평로 193, 3층 301호 (녹번동)",,,02-388-8124,3384
